epoch,step,train_loss,val_loss
0,10299,0.014947461895644665,
0,10349,0.0050592925399541855,
0,10399,0.006951664574444294,
0,10449,0.011543093249201775,
0,10499,0.010523371398448944,
0,10549,0.016577905043959618,
0,10599,0.010580654256045818,
0,10649,0.006504805292934179,
0,10699,0.006594916805624962,
0,10749,0.015320882201194763,
0,10799,0.009315975941717625,
0,10849,0.011114406399428844,
0,10899,0.006847909651696682,
0,10949,0.006450607441365719,
0,10999,0.010322974994778633,
0,11049,0.008948455564677715,
0,11099,0.009582473896443844,
0,11149,0.012592017650604248,
0,11199,0.00711389584466815,
0,11249,0.007227462716400623,
0,11299,0.01325958501547575,
0,11349,0.015015999786555767,
0,11399,0.0074254851788282394,
0,11449,0.011661875061690807,
0,11499,0.007865040563046932,
0,11549,0.007063731551170349,
0,11599,0.010235313326120377,
0,11649,0.009090268053114414,
0,11699,0.01543718483299017,
0,11749,0.007860254496335983,
0,11799,0.007442373316735029,
0,11849,0.007546292617917061,
0,11899,0.00871786754578352,
0,11949,0.007138404529541731,
0,11999,0.01050790585577488,
0,12049,0.005727673880755901,
0,12099,0.011238273233175278,
0,12149,0.006955580785870552,
0,12199,0.013654103502631187,
0,12249,0.008812428452074528,
0,12299,0.013041946105659008,
0,12349,0.005842653103172779,
0,12399,0.007361787836998701,
0,12449,0.008515316992998123,
0,12499,0.005880049429833889,
0,12549,0.005460751708596945,
0,12599,0.011944170109927654,
0,12649,0.007153051905333996,
0,12699,0.006208525504916906,
0,12749,0.00715768663212657,
0,12799,0.009014266543090343,
0,12849,0.008149250410497189,
0,12899,0.013479573652148247,
0,12949,0.022242669016122818,
0,12999,0.009763740003108978,
0,13049,0.011505154892802238,
0,13099,0.011592172086238861,
0,13149,0.010903574526309967,
0,13199,0.006496444344520569,
0,13249,0.007051672320812941,
0,13299,0.008992546238005161,
0,13349,0.016414597630500793,
0,13399,0.009143462404608727,
0,13449,0.017646368592977524,
0,13499,0.008692067116498947,
0,13549,0.008779855445027351,
0,13599,0.006226658821105957,
0,13649,0.005728525575250387,
0,13699,0.007297832518815994,
0,13749,0.007686219178140163,
0,13799,0.01155493687838316,
0,13849,0.011769923381507397,
0,13899,0.006050907075405121,
0,13949,0.008912286721169949,
0,13999,0.007238368969410658,
0,14049,0.006551153026521206,
0,14099,0.007289269473403692,
0,14149,0.010815454646945,
0,14199,0.011980131268501282,
0,14249,0.010979182086884975,
0,14299,0.007783126085996628,
0,14349,0.013387782499194145,
0,14399,0.008952862583100796,
0,14449,0.008656701073050499,
0,14499,0.00951942428946495,
0,14549,0.010175510309636593,
0,14599,0.012684865854680538,
0,14649,0.009972557425498962,
0,14699,0.006515861954540014,
0,14749,0.008145663887262344,
0,14799,0.004811353515833616,
0,14849,0.00437188521027565,
0,14899,0.00755517091602087,
0,14949,0.009318932890892029,
0,14999,0.01461021788418293,
0,15049,0.008510241284966469,
0,15099,0.00841616839170456,
0,15149,0.006983762141317129,
0,15199,0.006301182322204113,
0,15249,0.013107933104038239,
0,15299,0.008807409554719925,
0,15349,0.013747833669185638,
0,15399,0.011987755075097084,
0,15449,0.005632185842841864,
0,15499,0.007848333567380905,
0,15549,0.01219440158456564,
0,15599,0.008769381791353226,
0,15649,0.011120975017547607,
0,15699,0.011596085503697395,
0,15749,0.00962563045322895,
0,15799,0.010531040839850903,
0,15849,0.0095843356102705,
0,15899,0.004607505165040493,
0,15949,0.012271737679839134,
0,15999,0.009509524330496788,
0,16049,0.010968579910695553,
0,16099,0.007340834476053715,
0,16149,0.012411089614033699,
0,16199,0.004952750634402037,
0,16249,0.012113042175769806,
0,16299,0.0061090560629963875,
0,16349,0.008547831326723099,
0,16399,0.009571949020028114,
0,16449,0.009397560730576515,
0,16499,0.006528910249471664,
0,16549,0.007387244142591953,
0,16599,0.0066824620589613914,
0,16649,0.010514873079955578,
0,16699,0.00885859690606594,
0,16749,0.020708389580249786,
0,16799,0.01274937205016613,
0,16849,0.006699811201542616,
0,16899,0.008443569764494896,
0,16949,0.00946772750467062,
0,16999,0.009842821396887302,
0,17049,0.010715599171817303,
0,17099,0.006579408422112465,
0,17149,0.009746436960995197,
0,17199,0.012421179562807083,
0,17249,0.008647294715046883,
0,17299,0.00883227214217186,
0,17349,0.013290314003825188,
0,17399,0.006191224791109562,
0,17449,0.012661093845963478,
0,17499,0.006263561546802521,
0,17549,0.009827220812439919,
0,17599,0.006975281983613968,
0,17649,0.013148630037903786,
0,17699,0.01096626278012991,
0,17749,0.01595788262784481,
0,17799,0.004968737252056599,
0,17849,0.008481558412313461,
0,17899,0.006555906496942043,
0,17949,0.00811400543898344,
0,17999,0.010691076517105103,
0,18049,0.012109998613595963,
0,18099,0.010403145104646683,
0,18149,0.009079188108444214,
0,18199,0.013838425278663635,
0,18249,0.014403297565877438,
0,18299,0.010032054968178272,
0,18349,0.009193068370223045,
0,18399,0.006242272909730673,
0,18449,0.005427769850939512,
0,18499,0.008484525606036186,
0,18549,0.006992681883275509,
0,18599,0.007612152025103569,
0,18649,0.022313851863145828,
0,18699,0.007248774170875549,
0,18749,0.006642453372478485,
0,18799,0.010297480970621109,
0,18849,0.0065113939344882965,
0,18899,0.010271010920405388,
0,18949,0.0068819536827504635,
0,18999,0.010510517284274101,
0,19049,0.006306772120296955,
0,19099,0.011485863476991653,
0,19149,0.006977185606956482,
0,19199,0.0072378418408334255,
0,19249,0.009334850125014782,
0,19299,0.008582454174757004,
0,19349,0.009529486298561096,
0,19399,0.007513127755373716,
0,19449,0.009157655760645866,
0,19499,0.007449655793607235,
0,19549,0.01362482737749815,
0,19599,0.0073166582733392715,
0,19649,0.007886487990617752,
0,19699,0.013988792896270752,
0,19749,0.015429094433784485,
0,19799,0.007734311744570732,
0,19849,0.007335094269365072,
0,19899,0.006587250158190727,
0,19949,0.008485202677547932,
0,19999,0.006861931644380093,
0,20049,0.007036872208118439,
0,20099,0.0062752231024205685,
0,20149,0.013740400783717632,
0,20199,0.008054230362176895,
0,20249,0.007860447280108929,
0,20299,0.00634947931393981,
0,20349,0.010450839065015316,
0,20399,0.0048612551763653755,
0,20449,0.014419753104448318,
0,20499,0.007312569301575422,
0,20549,0.01559061836451292,
0,20599,0.013985889032483101,
0,20649,0.007202656473964453,
0,20699,0.0068777184933424,
0,20749,0.005763440392911434,
0,20799,0.00912593025714159,
0,20849,0.005419425666332245,
0,20899,0.009174201637506485,
0,20949,0.009378796443343163,
0,20999,0.008487368002533913,
0,21049,0.008514519780874252,
0,21099,0.012515880167484283,
0,21149,0.00812408234924078,
0,21199,0.008927430957555771,
0,21249,0.009759213775396347,
0,21299,0.011895216070115566,
0,21349,0.008280033245682716,
0,21399,0.014264941215515137,
0,21449,0.0055825551971793175,
0,21499,0.006855094339698553,
0,21549,0.006400058977305889,
0,21599,0.013910538516938686,
0,21649,0.011671563610434532,
0,21699,0.009117978624999523,
0,21749,0.00792598258703947,
0,21799,0.007743643131107092,
0,21849,0.006596012972295284,
0,21899,0.009112602099776268,
0,21949,0.0072601186111569405,
0,21999,0.007653449662029743,
0,22049,0.0040222532115876675,
0,22099,0.008284896612167358,
0,22149,0.005676526576280594,
0,22199,0.010444575920701027,
0,22249,0.00962768867611885,
0,22299,0.01157553493976593,
0,22349,0.008907131850719452,
0,22399,0.013051624409854412,
0,22449,0.0063620260916650295,
0,22499,0.009610510431230068,
0,22549,0.012280676513910294,
0,22599,0.010680160485208035,
0,22649,0.011139074340462685,
0,22699,0.010632215067744255,
0,22749,0.01227547973394394,
0,22799,0.010681001469492912,
0,22849,0.006647066213190556,
0,22899,0.0071167778223752975,
0,22949,0.005015537142753601,
0,22999,0.010517006739974022,
0,23049,0.006769388914108276,
0,23099,0.01216773223131895,
0,23149,0.015187568962574005,
0,23199,0.008564719930291176,
0,23249,0.005369257181882858,
0,23299,0.00687045231461525,
0,23349,0.007479841820895672,
0,23399,0.009909966960549355,
0,23449,0.005713897757232189,
0,23499,0.011253759264945984,
0,23549,0.008797924034297466,
0,23599,0.013335122726857662,
0,23649,0.008450922556221485,
0,23699,0.009886426851153374,
0,23749,0.006940165534615517,
0,23799,0.010959578678011894,
0,23849,0.009622251614928246,
0,23899,0.006064633838832378,
0,23949,0.006033551879227161,
0,23999,0.007512301206588745,
0,24049,0.008377313613891602,
0,24099,0.007491113152354956,
0,24149,0.012072200886905193,
0,24199,0.01034749299287796,
0,24249,0.008526378311216831,
0,24299,0.009381143376231194,
0,24349,0.007080164737999439,
0,24399,0.006086001172661781,
0,24449,0.008748844265937805,
0,24499,0.004309196025133133,
0,24549,0.008241789415478706,
0,24599,0.008398480713367462,
0,24649,0.010093571618199348,
0,24699,0.009612617082893848,
0,24749,0.007272893562912941,
0,24799,0.006116540636867285,
0,24849,0.012331760488450527,
0,24899,0.011259364895522594,
0,24949,0.020039541646838188,
0,24999,0.006521883420646191,
0,25049,0.005441770888864994,
0,25099,0.010188897140324116,
0,25149,0.009022615849971771,
0,25199,0.007956932298839092,
0,25249,0.009467732161283493,
0,25299,0.007979354821145535,
0,25349,0.009118988178670406,
0,25399,0.010626784525811672,
0,25449,0.005613821558654308,
0,25499,0.008340112864971161,
0,25549,0.008217332884669304,
0,25599,0.00559717882424593,
0,25649,0.005717420484870672,
0,25699,0.009015182964503765,
0,25749,0.015462247654795647,
0,25799,0.00916014052927494,
0,25849,0.008932875469326973,
0,25899,0.01266151200979948,
0,25949,0.010828865692019463,
0,25999,0.007855175994336605,
0,26049,0.012096493504941463,
0,26099,0.00546909449622035,
0,26149,0.008020743727684021,
0,26199,0.013180647045373917,
0,26249,0.007925587706267834,
0,26299,0.00860030297189951,
0,26349,0.007411045487970114,
0,26399,0.008966938592493534,
0,26449,0.014245713129639626,
0,26499,0.007417588494718075,
0,26549,0.008499549701809883,
0,26599,0.006458690389990807,
0,26649,0.0137634901329875,
0,26699,0.007921825163066387,
0,26749,0.016537055373191833,
0,26799,0.008946312591433525,
0,26849,0.00849526934325695,
0,26899,0.006615497171878815,
0,26949,0.00705309771001339,
0,26999,0.009189643897116184,
0,27049,0.009597519412636757,
0,27099,0.009860053658485413,
0,27149,0.00936445314437151,
0,27199,0.01140231266617775,
0,27249,0.012251535430550575,
0,27299,0.006425781175494194,
0,27349,0.008905705064535141,
0,27399,0.006176912225782871,
0,27449,0.0044612279161810875,
0,27499,0.006716739386320114,
0,27549,0.004180531948804855,
0,27599,0.009752683341503143,
0,27649,0.00858297199010849,
0,27699,0.0062485747039318085,
0,27749,0.007437549065798521,
0,27799,0.008226710371673107,
0,27849,0.00492178974673152,
0,27899,0.005719192326068878,
0,27949,0.008096419274806976,
0,27999,0.010629065334796906,
0,28049,0.008132710121572018,
0,28099,0.005820578895509243,
0,28149,0.011729419231414795,
0,28199,0.007412325125187635,
0,28249,0.008074985817074776,
0,28299,0.007901990786194801,
0,28349,0.012743650004267693,
0,28399,0.005699153523892164,
0,28449,0.010705295018851757,
0,28499,0.005236182361841202,
0,28549,0.00795627199113369,
0,28599,0.008070256561040878,
0,28649,0.007278092205524445,
0,28699,0.006973963230848312,
0,28749,0.00781103502959013,
0,28799,0.008507492020726204,
0,28849,0.012674212455749512,
0,28899,0.008169397711753845,
0,28949,0.006898035760968924,
0,28999,0.005664199590682983,
0,29049,0.006035426631569862,
0,29099,0.0067336722277104855,
0,29149,0.007835980504751205,
0,29199,0.013674058020114899,
0,29249,0.01004454493522644,
0,29299,0.00615174463018775,
0,29349,0.011995622888207436,
0,29399,0.011226160451769829,
0,29449,0.011940198950469494,
0,29499,0.010568126104772091,
0,29549,0.007976356893777847,
0,29599,0.011708292178809643,
0,29649,0.011595373973250389,
0,29699,0.010896988213062286,
0,29749,0.011459892615675926,
0,29799,0.006775823887437582,
0,29849,0.006665267050266266,
0,29899,0.008449439890682697,
0,29949,0.011429372243583202,
0,29999,0.008666491135954857,
0,30049,0.005363442935049534,
0,30099,0.007821479812264442,
0,30149,0.014043847098946571,
0,30199,0.006472283508628607,
0,30249,0.007653729058802128,
0,30299,0.007548741530627012,
0,30349,0.00549796549603343,
0,30399,0.010308543220162392,
0,30449,0.005465532653033733,
0,30499,0.006997389253228903,
0,30549,0.008488656021654606,
0,30599,0.007046540733426809,
0,30649,0.009487087838351727,
0,30699,0.01116093248128891,
0,30749,0.010013937950134277,
0,30799,0.006165805272758007,
0,30849,0.010256851091980934,
0,30899,0.008540183305740356,
0,30949,0.008826898410916328,
0,30999,0.007153790444135666,
0,31049,0.009121471084654331,
0,31099,0.010689878836274147,
0,31149,0.007514031603932381,
0,31199,0.008883250877261162,
0,31249,0.009089076891541481,
0,31299,0.004860799293965101,
0,31349,0.004733718931674957,
0,31399,0.008306359872221947,
0,31449,0.013253915123641491,
0,31499,0.010400191880762577,
0,31549,0.008310473524034023,
0,31599,0.0064208488911390305,
0,31649,0.008444122970104218,
0,31699,0.004691160749644041,
0,31749,0.01531645841896534,
0,31799,0.015512987971305847,
0,31849,0.00853588804602623,
0,31899,0.012359878048300743,
0,31949,0.0074044158682227135,
0,31999,0.008397468365728855,
0,32049,0.006041541695594788,
0,32099,0.013693365268409252,
0,32149,0.006815414410084486,
0,32199,0.012135414406657219,
0,32249,0.005239180754870176,
0,32299,0.00855039432644844,
0,32349,0.007734200917184353,
0,32399,0.006522919982671738,
0,32449,0.00897926278412342,
0,32499,0.008536934852600098,
0,32549,0.008908355608582497,
0,32599,0.006327813025563955,
0,32649,0.006426522042602301,
0,32699,0.006711375899612904,
0,32749,0.009519747458398342,
0,32799,0.007328815292567015,
0,32849,0.012695260345935822,
0,32899,0.007673667278140783,
0,32949,0.008034845814108849,
0,32999,0.00405163923278451,
0,33049,0.009181425906717777,
0,33099,0.007915295660495758,
0,33149,0.008345721289515495,
0,33199,0.006330191157758236,
0,33249,0.006942294538021088,
0,33299,0.009475032798945904,
0,33349,0.008898777887225151,
0,33399,0.016231782734394073,
0,33449,0.007337047718465328,
0,33499,0.008033491671085358,
0,33549,0.014020922593772411,
0,33599,0.007507929112762213,
0,33649,0.005064499564468861,
0,33699,0.004423495382070541,
0,33749,0.006068856455385685,
0,33799,0.008247718214988708,
0,33849,0.01039985753595829,
0,33899,0.008991344831883907,
0,33949,0.007615513168275356,
0,33999,0.005228751339018345,
0,34049,0.006891056429594755,
0,34099,0.0072031766176223755,
0,34149,0.007565703243017197,
0,34199,0.01967335306107998,
0,34249,0.010015767998993397,
0,34299,0.00668675359338522,
0,34349,0.008838903158903122,
0,34399,0.007142398506402969,
0,34449,0.003264153376221657,
0,34499,0.02007400058209896,
0,34549,0.006918823346495628,
0,34599,0.008150181733071804,
0,34649,0.0055712126195430756,
0,34699,0.014320094138383865,
0,34749,0.008247255347669125,
0,34799,0.00740732392296195,
0,34849,0.009978148154914379,
0,34899,0.013663139194250107,
0,34949,0.012912551872432232,
0,34999,0.007220353465527296,
0,35049,0.01037932001054287,
0,35099,0.012476569972932339,
0,35149,0.006710519548505545,
0,35199,0.006744032260030508,
0,35249,0.007068229373544455,
0,35299,0.011954454705119133,
0,35349,0.010758846066892147,
0,35399,0.010031229816377163,
0,35449,0.006490479223430157,
0,35499,0.011953948996961117,
0,35549,0.005318223498761654,
0,35599,0.008065542206168175,
0,35649,0.007584789302200079,
0,35699,0.016405224800109863,
0,35749,0.009767135605216026,
0,35799,0.007621380500495434,
0,35849,0.0069144247099757195,
0,35899,0.011624040082097054,
0,35949,0.005251649301499128,
0,35999,0.012130539864301682,
0,36049,0.009517780505120754,
0,36099,0.00927369762212038,
0,36149,0.010628379881381989,
0,36199,0.00628748070448637,
0,36249,0.007810186129063368,
0,36299,0.004302048124372959,
0,36349,0.010410137474536896,
0,36399,0.006325605325400829,
0,36449,0.007631856948137283,
0,36499,0.014255305752158165,
0,36549,0.010891570709645748,
0,36599,0.010182073339819908,
0,36649,0.012698676437139511,
0,36699,0.006863578222692013,
0,36749,0.004560759291052818,
0,36799,0.007187837269157171,
0,36849,0.01078087743371725,
0,36899,0.00812191516160965,
0,36949,0.011397378519177437,
0,36999,0.01189394574612379,
0,37049,0.007193892728537321,
0,37099,0.015363899990916252,
0,37149,0.007285957224667072,
0,37199,0.008044114336371422,
0,37249,0.008409104309976101,
0,37299,0.008293502032756805,
0,37349,0.00838472880423069,
0,37399,0.004639201797544956,
0,37449,0.012543830089271069,
0,37499,0.010309182107448578,
0,37549,0.012284411117434502,
0,37599,0.011136697605252266,
0,37649,0.009535064920783043,
0,37699,0.01176286768168211,
0,37749,0.009569648653268814,
0,37799,0.006847109645605087,
0,37849,0.007762624882161617,
0,37899,0.010885950177907944,
0,37949,0.01099378615617752,
0,37999,0.0055741495452821255,
0,38049,0.004639654885977507,
0,38099,0.009328118525445461,
0,38149,0.008950069546699524,
0,38199,0.01084727793931961,
0,38249,0.007933775894343853,
0,38299,0.008592288009822369,
0,38349,0.00799831934273243,
0,38399,0.010014940053224564,
0,38449,0.0069521088153123856,
0,38499,0.005269541405141354,
0,38549,0.006474941968917847,
0,38599,0.005916882306337357,
0,38649,0.006604702677577734,
0,38699,0.009041596204042435,
0,38749,0.008859723806381226,
0,38799,0.00536515936255455,
0,38849,0.011258628219366074,
0,38899,0.005456290673464537,
0,38949,0.008251650258898735,
0,38999,0.009850654751062393,
0,39049,0.007386691868305206,
0,39099,0.006260944064706564,
0,39149,0.007936295121908188,
0,39199,0.011437422595918179,
0,39249,0.014238934032619,
0,39299,0.009326592087745667,
0,39349,0.00524876918643713,
0,39399,0.008828535676002502,
0,39449,0.007990874350070953,
0,39499,0.01689273491501808,
0,39549,0.005263731814920902,
0,39599,0.010153382085263729,
0,39649,0.007087428122758865,
0,39699,0.005360636860132217,
0,39749,0.010716216638684273,
0,39799,0.006387562490999699,
0,39849,0.0069243027828633785,
0,39899,0.006270249839872122,
0,39949,0.018348727375268936,
0,39999,0.006750607397407293,
0,40049,0.007452213671058416,
0,40099,0.006633454468101263,
0,40149,0.005393475294113159,
0,40199,0.008861212991178036,
0,40249,0.006393954157829285,
0,40299,0.00941595807671547,
0,40349,0.014481192454695702,
0,40399,0.010419274680316448,
0,40449,0.006555178202688694,
0,40499,0.006337749771773815,
0,40549,0.00960880983620882,
0,40599,0.00957880262285471,
0,40649,0.005503724329173565,
0,40699,0.007015879265964031,
0,40749,0.0064726322889328,
0,40799,0.0062599219381809235,
0,40849,0.01097419299185276,
0,40899,0.007892990484833717,
0,40949,0.008340958505868912,
0,40999,0.005708360578864813,
0,41049,0.005973745137453079,
0,41099,0.014752733521163464,
0,41149,0.006583613809198141,
0,41199,0.009673894383013248,
0,41249,0.006818149238824844,
0,41299,0.011270131915807724,
0,41349,0.007153804413974285,
0,41399,0.008929502218961716,
0,41449,0.005077901761978865,
0,41499,0.008692068047821522,
0,41549,0.006704762578010559,
0,41599,0.009231824427843094,
0,41649,0.015318458899855614,
0,41699,0.00828467309474945,
0,41749,0.013971995562314987,
0,41799,0.0054991841316223145,
0,41849,0.005455746315419674,
0,41899,0.014015596359968185,
0,41949,0.015345294028520584,
0,41999,0.011960922740399837,
0,42049,0.012040331959724426,
0,42099,0.009399231523275375,
0,42149,0.008409584872424603,
0,42199,0.004691391251981258,
0,42249,0.006788915954530239,
0,42299,0.011086467653512955,
0,42349,0.007646549493074417,
0,42399,0.007458564825356007,
0,42449,0.006459575146436691,
0,42499,0.006000912748277187,
0,42549,0.01093820109963417,
0,42599,0.00950375385582447,
0,42649,0.00640033558011055,
0,42699,0.005990530364215374,
0,42749,0.01065028365701437,
0,42799,0.008484520949423313,
0,42849,0.0060068233869969845,
0,42899,0.006136258598417044,
0,42949,0.012505397200584412,
0,42999,0.006733708083629608,
0,43049,0.0087917260825634,
0,43099,0.006492172833532095,
0,43149,0.005485436879098415,
0,43199,0.005216690711677074,
0,43249,0.007116897962987423,
0,43299,0.007349326740950346,
0,43349,0.005532689392566681,
0,43399,0.006640133913606405,
0,43449,0.0076040527783334255,
0,43499,0.009355219081044197,
0,43549,0.009749654680490494,
0,43599,0.006348427385091782,
0,43649,0.006447306834161282,
0,43699,0.01134934276342392,
0,43749,0.0062758042477071285,
0,43799,0.009588631801307201,
0,43849,0.008271265774965286,
0,43899,0.004746783524751663,
0,43949,0.006431888788938522,
0,43999,0.00658308994024992,
0,44049,0.0058487793430686,
0,44099,0.006305364426225424,
0,44149,0.004300127737224102,
0,44199,0.009319432079792023,
0,44249,0.010266853496432304,
0,44299,0.012064138427376747,
0,44349,0.011869831010699272,
0,44399,0.01775464229285717,
0,44449,0.009330490604043007,
0,44499,0.006447073072195053,
0,44549,0.005195154808461666,
0,44599,0.015068280510604382,
0,44649,0.010375132784247398,
0,44699,0.008908163756132126,
0,44749,0.01155618391931057,
0,44799,0.006615742109715939,
0,44849,0.007492028176784515,
0,44899,0.010196847841143608,
0,44949,0.008757404051721096,
0,44999,0.008124335668981075,
0,45049,0.006618147250264883,
0,45099,0.009906123392283916,
0,45149,0.00751708447933197,
0,45199,0.01273385714739561,
0,45249,0.014324188232421875,
0,45299,0.007779601030051708,
0,45349,0.004477431997656822,
0,45399,0.0065334029495716095,
0,45449,0.01045549288392067,
0,45499,0.010966009460389614,
0,45549,0.007093433290719986,
0,45599,0.00821780413389206,
0,45649,0.00847354345023632,
0,45699,0.006533557083457708,
0,45749,0.00914683472365141,
0,45799,0.005071665160357952,
0,45849,0.007304545491933823,
0,45899,0.0077608986757695675,
0,45949,0.0052796113304793835,
0,45999,0.008850022219121456,
0,46049,0.006232006009668112,
0,46099,0.008865360170602798,
0,46149,0.010916318744421005,
0,46199,0.008362926542758942,
0,46249,0.00700083514675498,
0,46299,0.013007319532334805,
0,46349,0.006929635535925627,
0,46399,0.004827667027711868,
0,46449,0.007116048596799374,
0,46499,0.010982382111251354,
